,Rating,Name,Country,Overall_review,Review_times,Review_date,Review_tags,Subjectivity,Polarity,Analysis
151,6.3,Manda,Australia,"Expensive for not much, however staff were nice",7,2019-06-17,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.6333333333333333,0.0,Neutral
152,7.1,Yan,Canada,I would want a microwave in the room,2,2019-06-16,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 3 nights",0.0,0.0,Neutral
153,6.3,Russell,United Kingdom,Pleasant,4,2019-06-16,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
154,6.3,Maree,Australia,Short stay in San Fran,14,2019-06-16,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.3,0.0,Neutral
155,8.3,Sheldon,United States of America,Stay met my expectations for the location and prior reviews,12,2019-06-15,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
156,6.7,Ann-marie,Australia,Pleasant,3,2019-06-14,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
157,6.7,Jenifer,United States of America,Pleasant,1,2019-06-13,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
158,8.3,Christine,United States of America,Hot.,3,2019-06-13,"Business trip, Solo traveler, Queen Room, Stayed 2 nights",0.8500000000000001,0.25,Positive
159,7.1,Lisa,Australia,A reasonable 3 star.,3,2019-06-12,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6,0.2,Positive
160,7.1,Paul,Panama,Im an American,1,2019-06-12,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",0.0,0.0,Neutral
161,7.5,Patricia,Australia,Breakfast was quite basic. Beds were comfy but were not extra large doubles as stated.,57,2019-06-11,"Leisure trip, Group, Queen Room, Stayed 3 nights",0.21785714285714286,0.07142857142857142,Positive
162,6.3,Cat,New Zealand,Overall staff very good and very helpful. Location excellent and stay fairly good value for money .,19,2019-06-11,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.536,0.5619999999999999,Positive
163,8.8,Herrick,United States of America,"A great place to stay. The location was incredible, and the staff was VERY helpful.",10,2019-06-10,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.65,0.6333333333333334,Positive
164,8.8,Kym,Australia,"The Beresford Hotel is well located, clean and comfortable",19,2019-06-10,"Leisure trip, Couple, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.75,0.38333333333333336,Positive
165,7.5,Daniel,Australia,Good,4,2019-06-10,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
166,8.3,Brian,United States of America,Very Good,2,2019-06-09,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
167,7.9,Kevin,United States of America,Very disappointed that they say could not find our charger left plugged in to port on night stand,3,2019-06-09,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.48750000000000004,-0.48750000000000004,Negative
168,6.7,Eddie,United States of America,Overall it was a nice stay,5,2019-06-09,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 7 nights",0.5,0.3,Positive
169,7.5,Glenn,United States of America,Ok for the money,3,2019-06-08,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.5,0.5,Positive
170,8.8,Sharontung,New Zealand,Excellent,68,2019-06-08,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
171,7.9,Niklas,United States of America,Good,36,2019-06-07,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
172,8.8,Debbie,Australia,Excellent,4,2019-06-07,"Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,1.0,Positive
173,6.7,Paul,Belgium,Pleasant,26,2019-06-07,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 2 nights",0.9666666666666667,0.7333333333333333,Positive
174,7.5,Karin,Canada,Good,5,2019-05-13,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
175,8.3,Linda,Australia,Very Good,21,2019-05-13,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
176,8.3,Angela,United States of America,Very Good,3,2019-05-12,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
177,8.8,Birch,United States of America,Excellent,1,2019-05-11,"Family with young children, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
178,6.7,Rehana,United States of America,Pleasant,1,2019-05-11,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
179,7.1,Qiuxuan,Singapore,Good,6,2019-05-11,"Leisure trip, Solo traveler, Queen Room, Stayed 7 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
180,7.1,David,Australia,Great location good bar,12,2019-05-09,"Leisure trip, Couple, Queen Room, Stayed 4 nights",0.675,0.75,Positive
181,6.3,Arulad,Turkey,Good for 1-3 nights for a good rate. Else find another place,53,2019-05-07,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
182,8.8,Diverman,United States of America,hotel close to theaters,143,2019-05-05,"Leisure trip, Couple, Queen Room, Stayed 4 nights",0.0,0.0,Neutral
183,7.9,Christopher,Australia,Would definitely recommend as a good value option in SF,2,2019-05-04,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.55,0.35,Positive
184,7.1,Sally,Canada,Good,2,2019-05-04,"Business trip, Group, Double Room with Two Double Beds, Stayed 5 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
185,7.5,Jasmine,United States of America,Good,6,2019-05-04,"Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
186,6.7,Ian,United Kingdom,Four days in San Francisco,3,2019-05-04,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 4 nights, Submitted from a mobile device",0.0,0.0,Neutral
187,6.7,Nancie,United States of America,Pleasant,2,2019-05-03,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
188,6.3,Keith,Australia,Pleasant,4,2019-05-03,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.9666666666666667,0.7333333333333333,Positive
189,7.1,Shana,United States of America,Good,4,2019-05-03,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
190,8.3,Victor,New Zealand,Very enjoybale,8,2019-05-02,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.3,0.2,Positive
191,8.3,Allyn,United States of America,Great value in the heart of SF!,4,2019-05-01,"Business trip, Group, Twin Room with Two Twin Beds, Stayed 1 night",0.75,1.0,Positive
192,7.9,Pavel,United States of America,Good,1,2019-04-30,"Leisure trip, Family with young children, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
193,8.8,Laura,Canada,Great Location!,6,2019-04-30,"Business trip, Solo traveler, Queen Room, Stayed 4 nights",0.75,1.0,Positive
194,8.3,Colleen,United States of America,.stay April 2019,1,2019-04-30,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 4 nights, Submitted from a mobile device",0.0,0.0,Neutral
195,7.9,Ferney,Colombia,Good,1,2019-04-30,"Business trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
196,8.5,Gabriel,United States of America,Very Good,1,2019-04-30,"Business trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
197,7.1,Anita,Australia,Good,2,2019-04-29,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
198,6.9,Lozon,United States of America,Pleasant,6,2019-04-29,"With a pet, Leisure trip, Group, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
199,8.8,Marianne,United States of America,Enjoyed our now 3rd stay and will have a 4th!,4,2019-03-28,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.35,0.25,Positive
200,7.9,Christine,United States of America,Good,1,2019-03-27,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
201,6.7,Mari,United States of America,Pleasant,2,2019-03-27,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
202,7.1,Joseph,United States of America,For budget-minded city travelers the Beresford will be just fine.,5,2019-03-25,"Business trip, Solo traveler, Queen Room, Stayed 4 nights",0.5,0.4166666666666667,Positive
203,6.3,Joleeanto,Germany,Cheapest available hotel near Union Sq,9,2019-03-25,"Business trip, Solo traveler, Double Room with Two Double Beds, Stayed 3 nights",0.4,0.25,Positive
204,7.5,Melissa,United States of America,Can’t wait to visit next time!!!,3,2019-03-25,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
205,7.5,Kelly,United States of America,Good,8,2019-03-24,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
206,6.3,Emil,Australia,Good location,2,2019-03-23,"Leisure trip, Group, Queen Room, Stayed 2 nights",0.6000000000000001,0.7,Positive
207,8.3,Sarah,United Kingdom,Very Good,2,2019-03-22,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 5 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
208,6.7,Noeline,New Zealand,"Had a good experience a few years back, decided to go back and invited friends along. Was disappoin.",1,2019-03-20,"Leisure trip, Group, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.17500000000000002,0.12499999999999999,Positive
209,7.1,Miranda,United States of America,Good,4,2019-03-19,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights",0.6000000000000001,0.7,Positive
210,8.8,Katherine,Australia,"A great,  well positioned place to stay in San Fran",40,2019-03-18,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.75,0.8,Positive
211,6.7,John,United States of America,Decent.  Could have been better.,4,2019-03-17,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.5833333333333333,0.3333333333333333,Positive
212,7.1,Donald,New Zealand,"Rude and entitled staff, but great room and location.",1,2019-03-17,"Business trip, Solo traveler, Queen Room, Stayed 1 night",0.675,0.25,Positive
213,7.9,Neal,United States of America,"Great location, great price but don’t have high expectations.",9,2019-03-17,"Leisure trip, Couple, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.68,0.5866666666666667,Positive
214,8.8,Tony,United States of America,Very Nice Hotel,1,2019-03-17,"Leisure trip, Group, Queen Room, Stayed 5 nights, Submitted from a mobile device",1.0,0.78,Positive
215,7.9,Jamie,United States of America,I’d stay there again.,9,2019-03-16,"Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.0,0.0,Neutral
216,8.3,Charlotte,United States of America,Very Good,4,2019-03-16,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
217,6.3,Becca,United States of America,Pleasant,1,2019-03-16,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
218,8.8,Ioannis,United States of America,What make my trip amazing was the city by itself! San Fransisco is fantastic,7,2019-03-15,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.9,0.5750000000000001,Positive
219,7.5,Jianghua,China,As good as we could expect from them.,4,2019-03-15,"Business trip, Group, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
220,8.3,Liesl,United States of America,A Little disappointing,1,2019-03-15,"Leisure trip, Couple, Queen Room, Stayed 1 night",0.6,-0.39375,Negative
221,8.3,Erik,Norway,7days in SF,3,2019-03-14,"Solo traveler, Queen Room, Stayed 7 nights, Submitted from a mobile device",0.0,0.0,Neutral
222,7.9,Larry,United States of America,I would stay there again.,3,2019-03-14,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night",0.0,0.0,Neutral
223,6.7,Quynh,United States of America,Pleasant,7,2019-03-13,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
224,7.9,Abdulkadir,Nigeria,Good,9,2019-02-12,"Leisure trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
225,8.3,Sarahebor,United Kingdom,Very Good,8,2019-02-12,"Business trip, Group, Double Room with Two Double Beds, Stayed 2 nights",0.7800000000000001,0.9099999999999999,Positive
226,8.3,Garry,Australia,A great location at a reasonable price.,12,2019-02-12,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.675,0.5,Positive
227,8.8,Demi,Israel,Great value for money,17,2019-02-12,"Business trip, Solo traveler, Queen Room, Stayed 3 nights",0.75,0.8,Positive
228,7.5,Thomas,United States of America,It was okay.,2,2019-02-11,"Business trip, Solo traveler, Queen Room, Stayed 14 nights",0.5,0.5,Positive
229,6.3,Ahyong,Singapore,value for money stay but could have been better,27,2019-02-11,"Leisure trip, Solo traveler, Queen Room, Stayed 3 nights",0.5,0.5,Positive
230,6.3,Xing,China,Pleasant,3,2019-02-11,"Business trip, Group, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
231,7.1,Julhoff,Australia,Good,43,2019-02-10,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
232,7.9,Michael,United States of America,Good,3,2019-02-10,"Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
233,7.9,壮一,Japan,Good,1,2019-02-09,"Business trip, Solo traveler, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
234,7.1,Atasi,India,Good,1,2019-02-09,"Business trip, Solo traveler, Queen Room, Stayed 4 nights",0.6000000000000001,0.7,Positive
235,6.3,Vermont,United States of America,"Shabby, but not chic.  Pleasant staff.  WiFi works.  I got what I paid for.",2,2019-02-08,"Business trip, Solo traveler, Queen Room, Stayed 4 nights",0.9666666666666667,0.7333333333333333,Positive
236,6.3,Rick,Costa Rica,Pleasant,2,2019-02-08,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
